date;S03;S04
03/06/2023 03:35;4,9;2,5
03/06/2023 03:40;4,9;2,5
03/06/2023 03:45;4,9;2,3
03/06/2023 03:50;4,8;2,2
03/06/2023 03:55;4,8;2,3
03/06/2023 04:00;4,7;2,3
03/06/2023 04:05;4,7;2,2
03/06/2023 04:10;4,8;2,4
03/06/2023 04:15;4,9;2,5
03/06/2023 04:20;5,1;2,7
03/06/2023 04:25;5,3;3,1
03/06/2023 04:30;5,4;3,2
03/06/2023 04:35;5,6;3,4
03/06/2023 04:40;5,7;3,5
03/06/2023 04:45;5,8;3,6
03/06/2023 04:50;5,9;3,7
03/06/2023 04:55;5,9;3,5
03/06/2023 05:00;5,7;3,2
03/06/2023 05:05;5,4;2,8
03/06/2023 05:10;5,3;2,8
03/06/2023 05:15;5,1;2,6
03/06/2023 05:20;5;2,6
03/06/2023 05:25;4,9;2,3
03/06/2023 05:30;4,8;2,3
03/06/2023 05:40;4,8;2,4
03/06/2023 05:45;4,7;2,2
03/06/2023 05:50;4,4;2,1
03/06/2023 05:55;4,4;2
03/06/2023 06:05;4,4;2,1
03/06/2023 06:15;4,3;2
03/06/2023 06:20;4,4;2,1
03/06/2023 06:25;4,6;2,4
03/06/2023 06:30;4,8;2,5
03/06/2023 06:35;5;2,6
03/06/2023 06:40;4,9;2,4
03/06/2023 06:45;5;2,6
03/06/2023 06:50;4,9;2,2
03/06/2023 06:55;4,7;2,1
03/06/2023 07:00;4,6;2,1
03/06/2023 07:05;4,7;2,2
03/06/2023 07:10;4,7;2,1
03/06/2023 07:20;4,7;2,2
03/06/2023 07:25;4,7;2,4
03/06/2023 07:30;4,7;2,2
03/06/2023 07:35;4,6;2,2
03/06/2023 07:40;4,6;2,2
03/06/2023 07:45;4,6;2,1
03/06/2023 07:50;4,6;2,2
03/06/2023 07:55;4,6;2,2
03/06/2023 08:00;4,6;2,3
03/06/2023 08:05;4,7;2,4
03/06/2023 08:10;4,8;2,6
03/06/2023 08:15;4,8;2,6
03/06/2023 08:20;4,8;2,6
03/06/2023 08:25;4,9;2,7
03/06/2023 08:30;4,9;2,6
03/06/2023 08:35;4,9;2,7
03/06/2023 08:40;4,9;2,6
03/06/2023 08:45;4,9;2,5
03/06/2023 08:50;4,9;2,6
03/06/2023 08:55;4,9;2,4
03/06/2023 09:00;4,9;2,4
03/06/2023 09:05;4,8;2,5
03/06/2023 09:10;5;2,5
03/06/2023 09:15;4,9;2,4
03/06/2023 09:20;4,9;2,6
03/06/2023 09:25;5;2,8
03/06/2023 09:30;5,1;2,8
03/06/2023 09:35;5,2;2,8
03/06/2023 09:40;5,2;2,8
03/06/2023 09:45;5,1;2,8
03/06/2023 09:50;5,2;3
03/06/2023 09:55;5,3;3,1
03/06/2023 10:00;5,2;2,9
03/06/2023 10:05;5,3;3,1
03/06/2023 10:10;5,4;2,9
03/06/2023 10:15;5,4;3
03/06/2023 10:25;5,6;3,3
03/06/2023 10:30;5,8;3,5
03/06/2023 10:35;5,9;3,6
03/06/2023 10:40;6;3,8
03/06/2023 10:45;6,2;3,9
03/06/2023 10:50;6,3;4,1
03/06/2023 10:55;6,4;4
03/06/2023 11:00;6,2;4
03/06/2023 11:05;5,9;3,4
03/06/2023 11:10;5,8;3,4
03/06/2023 11:15;5,6;3
03/06/2023 11:20;5,4;2,9
03/06/2023 11:25;5,3;2,7
03/06/2023 11:30;5,2;2,6
03/06/2023 11:35;5,1;2,5
03/06/2023 11:40;5,2;2,7
03/06/2023 11:45;5,3;2,8
03/06/2023 11:50;5,4;3
03/06/2023 11:55;5,5;3,1
03/06/2023 12:00;5,6;3,1
03/06/2023 12:05;5,5;3
03/06/2023 12:10;5,6;3,1
03/06/2023 12:15;5,5;3
03/06/2023 12:20;5,5;3
03/06/2023 12:25;5,5;3
03/06/2023 12:30;5,5;3
03/06/2023 12:35;5,5;3
03/06/2023 12:40;5,5;3,1
03/06/2023 12:45;5,6;3,2
03/06/2023 12:50;5,6;3,1
03/06/2023 12:55;5,6;3,2
03/06/2023 13:00;5,7;3,2
03/06/2023 13:05;5,5;3,2
03/06/2023 13:10;5,6;3,2
03/06/2023 13:15;5,7;3,3
03/06/2023 13:20;5,8;3,5
03/06/2023 13:25;5,9;3,4
03/06/2023 13:30;6;3,5
03/06/2023 13:35;6,1;3,6
03/06/2023 13:40;6,1;3,5
03/06/2023 13:45;6,2;3,7
03/06/2023 13:50;6,2;3,6
03/06/2023 13:55;6,1;3,6
03/06/2023 14:00;6,2;3,5
03/06/2023 14:05;6,3;3,8
03/06/2023 14:10;6,3;3,6
03/06/2023 14:15;5,7;3,3
03/06/2023 14:20;5,6;3,4
03/06/2023 14:25;5,7;3,6
03/06/2023 14:30;5,8;3,4
03/06/2023 14:35;5,6;3,2
03/06/2023 14:40;5,6;3,3
03/06/2023 14:45;5,7;3,4
03/06/2023 14:50;5,7;3,4
03/06/2023 14:55;5,7;3,3
03/06/2023 15:00;5,6;3,3
03/06/2023 15:05;5,6;3,2
03/06/2023 15:10;5,6;3,2
03/06/2023 15:15;5,7;3,3
03/06/2023 15:20;5,7;3,5
03/06/2023 15:25;5,8;3,6
03/06/2023 15:30;5,9;3,7
03/06/2023 15:35;6;3,6
03/06/2023 15:40;6,1;3,6
03/06/2023 15:45;6;3,6
03/06/2023 15:50;6;3,7
03/06/2023 15:55;6;3,8
03/06/2023 16:00;6;3,6
03/06/2023 16:05;6,1;3,7
03/06/2023 16:10;6,2;3,5
03/06/2023 16:15;6,2;3,6
03/06/2023 16:20;6,4;3,9
03/06/2023 16:25;6,6;4
03/06/2023 16:30;6,9;4,4
03/06/2023 16:35;7,1;4,5
03/06/2023 16:40;7,2;4,7
03/06/2023 16:45;7,3;4,9
03/06/2023 16:50;7,4;5
03/06/2023 16:55;7,3;4,7
03/06/2023 17:00;6,9;4,1
03/06/2023 17:05;6,3;3,5
03/06/2023 17:10;6,1;3,2
03/06/2023 17:15;5,7;2,8
03/06/2023 17:20;5,4;2,4
03/06/2023 17:25;5,3;2,4
03/06/2023 17:30;5,2;2,4
03/06/2023 17:35;5,3;2,5
03/06/2023 17:40;5,3;2,6
03/06/2023 17:45;5,3;2,5
03/06/2023 17:50;5,2;2,4
03/06/2023 17:55;5,2;2,6
03/06/2023 18:00;5,3;2,6
03/06/2023 18:05;5,3;2,5
03/06/2023 18:10;5,3;2,5
03/06/2023 18:15;5,3;2,6
03/06/2023 18:20;5,3;2,7
03/06/2023 18:25;5,4;2,8
03/06/2023 18:30;5,4;2,9
03/06/2023 18:35;5,5;3
03/06/2023 18:45;5,7;3,1
03/06/2023 18:50;5,8;3,2
03/06/2023 18:55;5,8;3,1
03/06/2023 19:00;5,9;3,3
03/06/2023 19:05;5,8;3,2
03/06/2023 19:10;5,9;3,3
03/06/2023 19:20;6;3,5
03/06/2023 19:25;6;3,6
03/06/2023 19:30;6;3,5
03/06/2023 19:35;6,1;3,4
03/06/2023 19:40;5,8;3,3
03/06/2023 19:45;18,9;5,9
03/06/2023 19:55;8,2;4,8
03/06/2023 20:00;7,3;4,2
03/06/2023 20:05;6,7;4
03/06/2023 20:10;6,2;3,6
03/06/2023 20:15;5,9;3,5
03/06/2023 20:20;5,5;3,2
03/06/2023 20:25;5,5;3,2
03/06/2023 20:30;5,3;3
03/06/2023 20:35;5,2;2,8
03/06/2023 20:40;5,1;2,7
03/06/2023 20:45;4,9;2,7
03/06/2023 20:50;4,9;2,6
03/06/2023 20:55;4,9;2,6
03/06/2023 21:05;4,9;2,7
03/06/2023 21:10;4,9;2,7
03/06/2023 21:15;4,7;2,4
03/06/2023 21:20;4,6;2,5
03/06/2023 21:30;4,5;2,5
03/06/2023 21:35;4,6;2,5
03/06/2023 21:40;4,5;2,7
03/06/2023 21:50;4,4;2,2
03/06/2023 21:55;4,4;2,2
03/06/2023 22:00;4,4;2,3
03/06/2023 22:05;4,2;2
03/06/2023 22:10;4,3;2,1
03/06/2023 22:15;4,4;2,2
03/06/2023 22:30;4,8;2,8
03/06/2023 22:35;5,1;3,1
03/06/2023 22:40;5,3;3,2
03/06/2023 22:45;5,5;3,4
03/06/2023 22:50;5,8;3,6
03/06/2023 22:55;5,8;3,7
03/06/2023 23:00;5,7;3,6
03/06/2023 23:05;5,7;3,4
03/06/2023 23:10;5,3;3,1
03/06/2023 23:15;5,1;2,8
03/06/2023 23:25;5;2,8
03/06/2023 23:30;4,9;2,6
03/06/2023 23:35;5;2,7
03/06/2023 23:40;4,9;2,6
03/06/2023 23:45;4,9;2,5
03/06/2023 23:50;4,8;2,5
03/06/2023 23:55;4,6;2,4
04/06/2023 00:00;4,6;2,5
04/06/2023 00:05;4,6;2,5
04/06/2023 00:10;4,6;2,4
04/06/2023 00:15;4,7;2,4
04/06/2023 00:20;4,6;2,4
04/06/2023 00:25;4,5;2,3
04/06/2023 00:30;4,5;2,3
04/06/2023 00:35;4,5;2,2
04/06/2023 00:40;4,3;2,3
04/06/2023 00:45;4,3;2,2
04/06/2023 00:50;4,4;2,2
04/06/2023 00:55;4,3;2,2
04/06/2023 01:00;4,3;2,2
04/06/2023 01:05;4,3;2,1
04/06/2023 01:10;4,3;2,2
04/06/2023 01:15;4,2;2,1
04/06/2023 01:20;4,3;2,3
04/06/2023 01:25;4,3;2,2
04/06/2023 01:30;4,3;2,3
04/06/2023 01:35;4,2;2,1
04/06/2023 01:40;4,2;2,1
04/06/2023 01:50;4,2;2
04/06/2023 01:55;4,2;1,9
04/06/2023 02:00;4,2;2
04/06/2023 02:05;4,1;2
04/06/2023 02:10;4,1;2,1
04/06/2023 02:15;4,2;2,1
04/06/2023 02:20;4,1;2,2
04/06/2023 02:25;4,2;2,2
04/06/2023 02:30;4,3;2,2
04/06/2023 02:35;4,3;2,3
04/06/2023 02:40;4,4;2,3
04/06/2023 02:45;4,4;2,3
04/06/2023 02:50;4,4;2,4
04/06/2023 02:55;4,3;2,3
04/06/2023 03:00;4,4;2,4
04/06/2023 03:05;4,4;2,4
04/06/2023 03:10;4,2;2,3
04/06/2023 03:15;4,3;2,2
04/06/2023 03:20;4,4;2,3
04/06/2023 03:25;4,3;2,3
04/06/2023 03:30;4,3;2,3
04/06/2023 03:35;4,5;2,5
04/06/2023 03:40;4,3;2,3
04/06/2023 03:45;4,4;2,3
04/06/2023 03:50;4,4;2,4
04/06/2023 03:55;4,2;2,3
04/06/2023 04:00;4,3;2,3
04/06/2023 04:05;4,4;2,3
04/06/2023 04:10;4,4;2,1
04/06/2023 04:15;4,4;2,2
04/06/2023 04:20;4,4;2,3
04/06/2023 04:25;4,6;2,5
04/06/2023 04:30;4,7;2,6
04/06/2023 04:35;4,9;2,8
04/06/2023 04:40;5,1;3,1
04/06/2023 04:45;5,3;3,3
04/06/2023 04:50;5,7;3,7
04/06/2023 04:55;5,8;3,7
04/06/2023 05:00;5,6;3,4
04/06/2023 05:05;5,3;3,1
04/06/2023 05:10;5,3;3,1
04/06/2023 05:15;5,1;2,9
04/06/2023 05:20;4,9;2,7
04/06/2023 05:25;4,8;2,7
04/06/2023 05:30;4,6;2,6
04/06/2023 05:35;4,6;2,5
04/06/2023 05:40;4,6;2,5
04/06/2023 05:45;4,5;2,3
04/06/2023 05:50;4,5;2,3
04/06/2023 05:55;4,4;2,2
04/06/2023 06:00;4,3;2,1
04/06/2023 06:05;4,4;2,2
04/06/2023 06:10;4,3;2,1
04/06/2023 06:15;4,3;2,2
04/06/2023 06:20;4,2;2,1
04/06/2023 06:25;4,1;2
04/06/2023 06:30;4,1;2,1
04/06/2023 06:35;4,1;2,1
04/06/2023 06:40;4,1;2,1
04/06/2023 06:45;4,1;2,1
04/06/2023 06:50;4,1;2
04/06/2023 06:55;4,2;2,2
04/06/2023 07:00;4,2;2,1
04/06/2023 07:05;4,1;2
04/06/2023 07:10;4,1;2
04/06/2023 07:15;4;2
04/06/2023 07:20;4,2;2,2
04/06/2023 07:25;4,1;2
04/06/2023 07:30;4,1;2
04/06/2023 07:35;4,1;2
04/06/2023 07:40;4,1;2
04/06/2023 07:45;4,1;1,8
04/06/2023 07:50;3,9;1,7
04/06/2023 07:55;3,8;1,7
04/06/2023 08:00;3,9;1,6
04/06/2023 08:05;3,7;1,4
04/06/2023 08:10;3,8;1,6
04/06/2023 08:15;3,6;1,6
04/06/2023 08:20;3,8;1,6
04/06/2023 08:25;3,8;1,8
04/06/2023 08:30;3,9;1,8
04/06/2023 08:35;4;1,9
04/06/2023 08:40;4;1,9
04/06/2023 08:45;4;2
04/06/2023 08:50;4;2
04/06/2023 08:55;4,1;1,9
04/06/2023 09:00;4;1,9
04/06/2023 09:05;4;1,9
04/06/2023 09:10;4,1;2
04/06/2023 09:15;4;2
04/06/2023 09:20;4,2;2,1
04/06/2023 09:25;4,2;2,1
04/06/2023 09:30;4,2;2,1
04/06/2023 09:35;4,3;2,2
04/06/2023 09:40;4,3;2,2
04/06/2023 09:45;4,2;2,1
04/06/2023 09:50;4,3;2,2
04/06/2023 09:55;4,3;2,1
04/06/2023 10:00;4,2;2
04/06/2023 10:05;4,2;2
04/06/2023 10:10;4,1;1,7
04/06/2023 10:15;4,2;1,9
04/06/2023 10:20;4,3;2
04/06/2023 10:25;4,4;2,2
04/06/2023 10:30;4,5;2,4
04/06/2023 10:35;4,7;2,6
04/06/2023 10:40;5;2,8
04/06/2023 10:45;5,2;3,1
04/06/2023 10:50;5,4;3,4
04/06/2023 10:55;5,5;3,3
04/06/2023 11:00;5,3;3,1
04/06/2023 11:05;5,3;2,9
04/06/2023 11:10;2;2,9
04/06/2023 11:15;5;2,8
04/06/2023 11:20;5;2,8
04/06/2023 11:25;4,9;2,7
04/06/2023 11:30;4,8;2,4
04/06/2023 11:35;4,7;2,4
04/06/2023 11:40;4,5;2,2
04/06/2023 11:45;4,5;2,2
04/06/2023 11:50;4,5;2,2
04/06/2023 11:55;4,4;2,2
04/06/2023 12:00;4,5;2,2
04/06/2023 12:05;4,5;2,2
04/06/2023 12:10;4,5;2,2
04/06/2023 12:15;4,5;2,3
04/06/2023 12:20;4,6;2,3
04/06/2023 12:25;4,6;2,2
04/06/2023 12:30;4,7;2,2
04/06/2023 12:35;4,5;2,2
04/06/2023 12:40;4,6;2,2
04/06/2023 12:45;4,6;2,4
04/06/2023 12:55;4,7;2,4
04/06/2023 13:00;4,7;2,4
04/06/2023 13:05;4,6;2,4
04/06/2023 13:10;4,7;2,5
04/06/2023 13:15;4,7;2,4
04/06/2023 13:20;4,8;2,6
04/06/2023 13:25;4,8;2,4
04/06/2023 13:30;4,8;2,3
04/06/2023 13:35;4,8;2,4
04/06/2023 13:40;4,7;2,4
04/06/2023 13:45;4,8;2,6
04/06/2023 13:50;4,7;2,5
04/06/2023 13:55;4,9;2,5
04/06/2023 14:00;4,8;2,5
04/06/2023 14:05;4,8;2,5
04/06/2023 14:10;4,9;2,5
04/06/2023 14:15;4,8;2,5
04/06/2023 14:20;4,8;2,5
04/06/2023 14:25;4,9;2,6
04/06/2023 14:30;4,8;2,5
04/06/2023 14:35;4,9;2,7
04/06/2023 14:40;4,9;2,7
04/06/2023 14:45;4,9;2,7
04/06/2023 14:50;5;2,7
04/06/2023 14:55;4,9;2,7
04/06/2023 15:00;4,9;2,7
04/06/2023 15:10;4,9;2,7
04/06/2023 15:15;4,9;2,6
04/06/2023 15:20;5;2,6
04/06/2023 15:25;4,9;2,5
04/06/2023 15:30;4,9;2,5
04/06/2023 15:35;5;2,5
04/06/2023 15:40;4,9;2,5
04/06/2023 15:45;4,9;2,5
04/06/2023 15:50;4,8;2,3
04/06/2023 15:55;4,8;2,3
04/06/2023 16:00;4,7;2,3
04/06/2023 16:05;4,8;2,3
04/06/2023 16:10;4,7;2,2
04/06/2023 16:15;4,7;2,2
04/06/2023 16:20;4,7;2,2
04/06/2023 16:25;4,9;2,4
04/06/2023 16:30;5;2,7
04/06/2023 16:35;5,2;2,9
04/06/2023 16:40;5,3;3
04/06/2023 16:45;5,7;3,2
04/06/2023 16:50;5,9;3,5
04/06/2023 16:55;6,1;3,8
04/06/2023 17:00;6;3,8
04/06/2023 17:05;6;3,6
04/06/2023 17:10;5,9;3,6
04/06/2023 17:15;5,8;3,4
04/06/2023 17:20;5,8;3,4
04/06/2023 17:25;5,8;3,4
04/06/2023 17:30;5,7;3,4
04/06/2023 17:35;5,7;3,4
04/06/2023 17:40;5,6;3,2
04/06/2023 17:45;5,6;3,1
04/06/2023 17:50;5,5;3
04/06/2023 17:55;5,4;3
04/06/2023 18:00;5,3;3,1
04/06/2023 18:05;5,3;3
04/06/2023 18:10;5,3;3
04/06/2023 18:15;5,4;3,1
04/06/2023 18:20;5,4;3,1
04/06/2023 18:25;5,3;3
04/06/2023 18:30;5,4;2,9
04/06/2023 18:35;5,2;2,8
04/06/2023 18:40;5,2;2,8
04/06/2023 18:45;5,3;2,8
04/06/2023 18:50;5,2;2,9
04/06/2023 18:55;5,2;2,9
04/06/2023 19:00;5,3;2,9
04/06/2023 19:05;5,2;2,9
04/06/2023 19:10;5,2;2,8
04/06/2023 19:15;5,1;2,7
04/06/2023 19:20;5,2;2,8
04/06/2023 19:25;5,2;2,8
04/06/2023 19:30;5,1;2,8
04/06/2023 19:35;5,2;2,7
04/06/2023 19:40;5,1;2,7
04/06/2023 19:45;5,1;2,6
04/06/2023 19:50;5,2;2,6
04/06/2023 19:55;5,1;2,6
04/06/2023 20:00;5;2,5
04/06/2023 20:05;5;2,5
04/06/2023 20:10;5;2,5
04/06/2023 20:15;5;2,5
04/06/2023 20:20;5;2,6
04/06/2023 20:25;5;2,6
04/06/2023 20:30;5,1;2,7
04/06/2023 20:35;5,1;2,7
04/06/2023 20:40;5,1;2,7
04/06/2023 20:45;5;2,6
04/06/2023 20:50;5,1;2,7
04/06/2023 20:55;5,1;2,7
04/06/2023 21:00;5,1;2,6
04/06/2023 21:05;5,1;2,7
04/06/2023 21:10;5;2,7
04/06/2023 21:15;5,1;2,7
04/06/2023 21:20;5,1;2,7
04/06/2023 21:25;5,1;2,8
04/06/2023 21:30;5,3;3
04/06/2023 21:35;5,2;3
04/06/2023 21:40;5,3;2,9
04/06/2023 21:45;5,2;2,7
04/06/2023 21:50;5,2;2,7
04/06/2023 21:55;5,2;2,7
04/06/2023 22:00;5,1;2,7
04/06/2023 22:05;5,1;2,6
04/06/2023 22:10;5;2,4
04/06/2023 22:15;5;2,4
04/06/2023 22:20;5;2,5
04/06/2023 22:25;5,1;2,6
04/06/2023 22:30;5,2;2,7
04/06/2023 22:35;5,3;2,9
04/06/2023 22:40;5,7;3,3
04/06/2023 22:45;6;3,5
04/06/2023 22:50;6,2;3,8
04/06/2023 22:55;6,3;4
04/06/2023 23:00;6,2;3,8
04/06/2023 23:05;6,1;3,8
04/06/2023 23:10;6;3,8
04/06/2023 23:15;6;3,6
04/06/2023 23:20;5,8;3,6
04/06/2023 23:25;5,8;3,4
04/06/2023 23:30;5,8;3,4
04/06/2023 23:35;5,7;3,4
04/06/2023 23:40;5,7;3,3
04/06/2023 23:45;5,6;3,2
04/06/2023 23:50;5,6;3,2
04/06/2023 23:55;5,5;3,3
05/06/2023 00:00;5,5;3,3
05/06/2023 00:05;5,5;3,2
05/06/2023 00:10;5,5;3,2
05/06/2023 00:15;5,6;3,3
05/06/2023 00:20;5,5;3,1
05/06/2023 00:25;5,5;3,1
05/06/2023 00:30;5,3;2,9
05/06/2023 00:35;5,3;2,8
05/06/2023 00:40;5,2;2,6
05/06/2023 00:45;5;2,6
05/06/2023 00:50;5;2,6
05/06/2023 00:55;5;2,7
05/06/2023 01:00;5,1;2,8
05/06/2023 01:05;5,2;3
05/06/2023 01:10;5,2;3,1
05/06/2023 01:15;5,3;3,1
05/06/2023 01:20;5,3;3,2
05/06/2023 01:25;5,5;3,2
05/06/2023 01:30;5,3;3,1
05/06/2023 01:35;5,4;3,1
05/06/2023 01:40;5,3;3
05/06/2023 01:45;5,3;2,9
05/06/2023 01:50;5,2;2,7
05/06/2023 01:55;5,2;2,8
05/06/2023 02:00;5,1;2,7
05/06/2023 02:05;5,1;2,7
05/06/2023 02:10;5,1;2,7
05/06/2023 02:15;5,1;2,8
05/06/2023 02:20;5,1;2,8
05/06/2023 02:25;5,2;2,9
05/06/2023 02:30;5,2;2,9
05/06/2023 02:35;5,1;2,9
05/06/2023 02:40;5,2;2,9
05/06/2023 02:45;5,2;3
05/06/2023 02:50;5,1;2,9
05/06/2023 02:55;5,2;3
05/06/2023 03:00;5,2;2,9
05/06/2023 03:05;5,2;2,9
05/06/2023 03:10;5,2;2,9
05/06/2023 03:15;5,1;3
05/06/2023 03:20;5,2;2,9
05/06/2023 03:25;5,3;3,1
05/06/2023 03:30;5,2;3
05/06/2023 03:35;5,1;2,9
05/06/2023 03:40;5,2;2,9
05/06/2023 03:45;5,3;2,9
05/06/2023 03:50;5,1;2,7
05/06/2023 03:55;5,1;2,7
05/06/2023 04:00;5,1;2,7
05/06/2023 04:05;4,9;2,6
05/06/2023 04:10;4,9;2,5
05/06/2023 04:15;5;2,6
05/06/2023 04:20;5;2,7
05/06/2023 04:25;5,2;2,9
05/06/2023 04:30;5,3;3
05/06/2023 04:35;5,4;3,1
05/06/2023 04:40;5,6;3,3
05/06/2023 04:45;5,8;3,5
05/06/2023 04:50;6;3,8
05/06/2023 04:55;6,1;3,9
05/06/2023 05:00;6;3,7
05/06/2023 05:05;6;3,5
05/06/2023 05:10;5,8;3,6
05/06/2023 05:15;5,8;3,6
05/06/2023 05:20;5,8;3,5
05/06/2023 05:25;5,6;3,3
05/06/2023 05:30;5,7;3,4
05/06/2023 05:35;5,7;3,4
05/06/2023 05:40;6,1;3,5
05/06/2023 05:45;6,4;3,6
05/06/2023 05:50;6,3;3,7
05/06/2023 05:55;6,3;3,8
05/06/2023 06:00;6,4;3,9
05/06/2023 06:05;6,5;4
05/06/2023 06:10;6,5;3,9
05/06/2023 06:15;6,6;4
05/06/2023 06:20;6,5;3,9
05/06/2023 06:25;6,5;3,8
05/06/2023 06:30;6,5;3,9
05/06/2023 06:35;6,5;3,8
05/06/2023 06:40;6,3;3,9
05/06/2023 06:45;6,2;3,9
05/06/2023 06:50;6,1;3,7
05/06/2023 06:55;6;3,5
05/06/2023 07:00;5,9;3,5
05/06/2023 07:05;5,8;3,5
05/06/2023 07:10;6,1;3,6
05/06/2023 07:15;6,2;3,7
05/06/2023 07:20;6,1;3,8
05/06/2023 07:25;6,2;3,8
05/06/2023 07:30;6,2;3,7
05/06/2023 07:35;6,2;3,7
05/06/2023 07:40;6,2;3,7
05/06/2023 07:45;6,2;3,7
05/06/2023 07:50;6,2;3,6
05/06/2023 07:55;6,1;3,5
05/06/2023 08:00;6,1;3,5
05/06/2023 08:05;6,2;3,5
05/06/2023 08:10;6,2;3,5
05/06/2023 08:15;6,2;3,5
05/06/2023 08:20;6,2;3,5
05/06/2023 08:25;6,2;3,5
05/06/2023 08:30;6,2;3,5
05/06/2023 08:35;6,2;3,5
05/06/2023 08:40;6,2;3,5
05/06/2023 08:45;6,2;3,5
05/06/2023 08:50;6,2;3,5
05/06/2023 08:55;6,2;3,5
05/06/2023 09:00;6,2;3,5
05/06/2023 09:05;6,2;3,5
05/06/2023 09:10;6,2;3,5
05/06/2023 09:15;6,2;3,5
05/06/2023 09:20;6,2;3,5
05/06/2023 09:25;6,2;3,5
05/06/2023 09:30;6,2;3,5
05/06/2023 09:35;6,2;3,5
05/06/2023 09:40;6,2;3,5
05/06/2023 09:45;6,2;3,5
05/06/2023 09:50;6,2;3,5
05/06/2023 09:55;6,2;3,5
05/06/2023 10:00;6,2;3,5
05/06/2023 10:05;6,2;3,5
05/06/2023 10:10;6,2;3,5
05/06/2023 10:15;6,2;3,5
05/06/2023 10:20;6,2;3,5
05/06/2023 10:25;6,2;3,5
05/06/2023 10:30;6,2;3,5
05/06/2023 10:35;6,2;3,5
05/06/2023 10:40;6,2;3,5
05/06/2023 10:45;6,2;3,5
05/06/2023 10:50;6,2;3,5
05/06/2023 10:55;6,2;3,5
05/06/2023 11:00;6,2;3,5
05/06/2023 11:05;6,2;3,5
05/06/2023 11:10;6,2;3,5
05/06/2023 11:15;6,2;3,5
05/06/2023 11:20;6,2;3,5
05/06/2023 11:25;6,2;3,5
05/06/2023 11:30;6,2;3,5
05/06/2023 11:35;6,2;3,5
05/06/2023 11:40;6,2;3,5
05/06/2023 11:45;6,2;3,5
05/06/2023 11:50;6,2;3,5
05/06/2023 11:55;6,2;3,5
05/06/2023 12:00;6,2;3,5
05/06/2023 12:05;6,2;3,5
05/06/2023 12:10;6,2;3,5
05/06/2023 12:15;6,2;3,5
05/06/2023 12:20;6,2;3,5
05/06/2023 12:25;6,2;3,5
05/06/2023 12:30;6,2;3,5
05/06/2023 12:35;6,2;3,5
05/06/2023 12:40;6,2;3,5
05/06/2023 12:45;6,2;3,5
05/06/2023 12:50;6,2;3,5
05/06/2023 12:55;6,2;3,5
05/06/2023 13:00;6,2;3,5
05/06/2023 13:05;6,2;3,5
05/06/2023 13:10;6,2;3,5
05/06/2023 13:15;6,2;3,5
05/06/2023 13:20;6,2;3,5
05/06/2023 13:25;6,2;3,5
05/06/2023 13:30;6,2;3,5
05/06/2023 13:35;6,2;3,5
05/06/2023 13:40;6,2;3,5
05/06/2023 13:45;6,2;3,5
05/06/2023 13:50;6,2;3,5
05/06/2023 13:55;6,2;3,5
05/06/2023 14:00;6,2;3,5
05/06/2023 14:05;7,7;4,2
05/06/2023 14:10;7,8;3,9
05/06/2023 14:15;8;4
05/06/2023 14:20;8;4,2
05/06/2023 14:25;8,1;4,4
05/06/2023 14:30;8,2;4,5
05/06/2023 14:35;8,4;4,7
05/06/2023 14:40;8,4;4,9
05/06/2023 14:45;8,6;5
05/06/2023 14:50;8,4;5,2
05/06/2023 14:55;8,3;5,1
05/06/2023 15:00;8;5
05/06/2023 15:05;7,9;4,9
05/06/2023 15:10;7,9;4,9
05/06/2023 15:15;7,8;4,6
05/06/2023 15:20;7,6;4,5
05/06/2023 15:25;7,6;4,5
05/06/2023 15:30;7,5;4,3
05/06/2023 15:35;7,4;4,2
05/06/2023 15:40;7,3;4,2
05/06/2023 15:45;7,3;4,2
05/06/2023 15:50;7,5;4,2
05/06/2023 15:55;7,5;4,2
05/06/2023 16:00;7,5;4,1
05/06/2023 16:05;7,5;4,1
05/06/2023 16:10;7,6;3,9
05/06/2023 16:15;7,7;3,9
05/06/2023 16:20;7,8;4
05/06/2023 16:25;8;4,3
05/06/2023 16:30;8,2;4,5
05/06/2023 16:35;8,2;4,7
05/06/2023 16:40;8,5;4,9
05/06/2023 16:45;8,6;5
05/06/2023 16:50;8,6;5,1
05/06/2023 16:55;8,5;5
05/06/2023 17:00;8,5;5
05/06/2023 17:05;8,5;4,9
05/06/2023 17:10;8,5;4,7
05/06/2023 17:15;8,5;4,8
05/06/2023 17:20;8,6;4,9
05/06/2023 17:25;8,6;4,7
05/06/2023 17:30;8,6;4,9
05/06/2023 17:35;8,6;4,8
05/06/2023 17:40;8,6;4,7
05/06/2023 17:45;8,7;4,6
05/06/2023 17:50;8,7;4,6
05/06/2023 17:55;8,6;4,6
05/06/2023 18:00;8,8;4,7
05/06/2023 18:05;8,7;4,8
05/06/2023 18:10;8,7;4,9
05/06/2023 18:15;8,8;4,9
05/06/2023 18:20;8,8;5
05/06/2023 18:30;8,8;5
05/06/2023 18:35;8,9;5,2
05/06/2023 18:40;9;5,2
05/06/2023 18:45;8,9;5,3
05/06/2023 18:50;9;5,3
05/06/2023 18:55;9;5,4
05/06/2023 19:00;9;5,3
05/06/2023 19:05;9;5,2
05/06/2023 19:10;9,1;5,4
05/06/2023 19:15;9,2;5,4
05/06/2023 19:20;9,3;5,5
05/06/2023 19:25;9,3;5,7
05/06/2023 19:30;9,3;5,7
